District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Temp_Range,Humidity_Range,Wind_Range,Avg_Temp,Avg_Humidity,Month,Day,Year,Temp_Humidity_Range,AvgTemp_AvgHumidity,WindInteraction,precipitation,precipitation_flag
Narayanpet,2023-02-01,0.0,18.172727272727272,32.23636363636364,37.82727272727273,86.10909090909091,0.0,8.645454545454545,14.06363636363637,48.28181818181818,8.645454545454545,25.204545454545457,61.96818181818182,2.0,1.0,2023,679.0179338842978,1561.879855371901,74.74388429752065,0.0,0
Nirmal,2023-02-01,0.0,19.49473684210526,33.00526315789474,42.205263157894734,83.46315789473684,0.0,10.078947368421051,13.510526315789477,41.2578947368421,10.078947368421051,26.25,62.834210526315786,2.0,1.0,2023,557.4158725761774,1649.3980263157894,101.58518005540166,0.0,0
Nizamabad,2023-02-01,0.0,19.2448275862069,32.265517241379314,49.282758620689656,94.51724137931036,0.0,6.110344827586206,13.020689655172417,45.23448275862069,6.110344827586206,25.755172413793105,71.9,2.0,1.0,2023,588.9841617122474,1851.7968965517243,37.3363139120095,0.0,0
Peddapalli,2023-02-01,0.0,20.25,34.06428571428571,51.75,96.15714285714286,0.1071428571428571,7.664285714285714,13.81428571428571,44.40714285714286,7.557142857142857,27.15714285714285,73.95357142857142,2.0,1.0,2023,613.4529591836733,2008.3677040816324,57.92010204081632,0.0,0
Rajanna Sircilla,2023-02-01,0.0,19.923076923076923,33.40769230769231,50.01538461538462,96.56153846153846,0.0,7.230769230769231,13.484615384615385,46.54615384615384,7.230769230769231,26.665384615384617,73.28846153846155,2.0,1.0,2023,627.6569822485206,1954.2650147929,52.28402366863905,0.0,0
Rangareddy,2023-02-01,0.0,17.107407407407408,30.692592592592597,40.78888888888888,93.35185185185183,0.0,13.037037037037036,13.585185185185184,52.56296296296296,13.037037037037036,23.9,67.07037037037037,2.0,1.0,2023,714.0775857338821,1602.9818518518518,169.96433470507543,0.0,0
Sangareddy,2023-02-01,0.0,17.514814814814812,30.97037037037037,40.01851851851852,92.95555555555556,0.0074074074074074,7.42962962962963,13.45555555555556,52.93703703703704,7.4222222222222225,24.242592592592597,66.48703703703704,2.0,1.0,2023,712.2972427983542,1611.8181515775036,55.144362139917696,0.0,0
Siddipet,2023-02-01,0.0,17.829166666666666,31.375,42.40833333333333,94.1875,0.0,6.541666666666667,13.545833333333334,51.77916666666667,6.541666666666667,24.602083333333333,68.29791666666667,2.0,1.0,2023,701.3919618055556,1680.2710373263888,42.79340277777778,0.0,0
Suryapet,2023-02-01,0.0,20.08695652173913,32.38260869565217,50.36521739130435,97.4608695652174,0.0,3.830434782608696,12.295652173913044,47.095652173913045,3.830434782608696,26.234782608695653,73.91304347826087,2.0,1.0,2023,579.0717580340265,1939.092627599244,14.672230623818525,0.0,0
Vikarabad,2023-02-01,0.0,17.389473684210525,31.157894736842103,37.1,90.22631578947367,0.0,6.521052631578947,13.76842105263158,53.126315789473686,6.521052631578947,24.27368421052632,63.66315789473684,2.0,1.0,2023,731.465484764543,1545.3393905817177,42.52412742382271,0.0,0
Wanaparthy,2023-02-01,0.0,18.25,31.55,43.85,92.20714285714288,0.0,7.285714285714286,13.3,48.35714285714287,7.285714285714286,24.9,68.02857142857144,2.0,1.0,2023,643.1500000000002,1693.9114285714288,53.08163265306122,0.04,0
Warangal,2023-02-01,0.0,18.784615384615385,32.36153846153846,44.76153846153846,97.1,0.0,7.484615384615385,13.576923076923071,52.33846153846154,7.484615384615385,25.57307692307692,70.93076923076923,2.0,1.0,2023,710.5952662721892,1813.918017751479,56.0194674556213,0.04,0
Yadadri Bhuvanagiri,2023-02-01,0.0,18.594117647058823,31.870588235294115,41.32941176470588,96.17647058823528,0.0,5.047058823529412,13.276470588235291,54.84705882352941,5.047058823529412,25.23235294117647,68.75294117647059,2.0,1.0,2023,728.1753633217991,1734.7984775086504,25.472802768166087,0.0,0
Adilabad,2023-02-02,0.0,13.288888888888888,29.86111111111111,45.17777777777778,85.62777777777778,0.0,8.7,16.572222222222223,40.45,8.7,21.575,65.40277777777777,2.0,2.0,2023,670.346388888889,1411.0649305555553,75.68999999999998,0.0,0
Bhadradri Kothagudem,2023-02-02,0.0,17.213043478260868,33.32173913043478,35.91304347826087,94.6391304347826,0.0,7.252173913043477,16.10869565217391,58.72608695652173,7.252173913043477,25.267391304347825,65.27608695652174,2.0,2.0,2023,946.0006616257086,1649.35643194707,52.59402646502834,0.0,0
Hanumakonda,2023-02-02,0.0,17.192857142857143,31.435714285714287,43.42857142857143,89.97142857142856,0.0,7.399999999999999,14.242857142857144,46.54285714285713,7.399999999999999,24.31428571428572,66.69999999999999,2.0,2.0,2023,662.9032653061223,1621.762857142857,54.75999999999999,0.0,0
Hyderabad,2023-02-02,0.0,19.0,30.24375,38.06875,72.35,0.0,21.54375,11.243750000000002,34.28124999999999,21.54375,24.621875000000003,55.209375,2.0,2.0,2023,385.4498046875,1359.358330078125,464.1331640625,0.04,0
Jagtial,2023-02-02,0.0,16.288888888888888,32.016666666666666,39.21111111111111,95.93333333333334,0.0,7.061111111111111,15.727777777777778,56.72222222222223,7.061111111111111,24.15277777777778,67.57222222222222,2.0,2.0,2023,892.1145061728396,1632.0568672839506,49.85929012345679,0.0,0
Jangaon,2023-02-02,0.0,16.45,30.666666666666668,43.85,91.95833333333331,0.0,10.391666666666666,14.216666666666669,48.10833333333333,10.391666666666666,23.558333333333334,67.90416666666667,2.0,2.0,2023,683.9401388888889,1599.7089930555555,107.98673611111109,0.04,0
Jayashankar,2023-02-02,0.0,15.490909090909092,32.75454545454546,42.02727272727273,91.89090909090908,0.0,7.890909090909091,17.263636363636365,49.86363636363636,7.890909090909091,24.122727272727275,66.95909090909092,2.0,2.0,2023,860.8276859504133,1615.2358884297523,62.26644628099173,0.04,0
Jogulamba Gadwal,2023-02-02,0.0,17.408333333333335,31.90833333333333,40.75,95.01666666666668,0.0,11.375,14.499999999999996,54.266666666666666,11.375,24.65833333333333,67.88333333333333,2.0,2.0,2023,786.8666666666664,1673.8898611111108,129.390625,0.0,0
Kamareddy,2023-02-02,0.0,15.61818181818182,29.977272727272727,43.86363636363637,93.45,0.0,10.159090909090908,14.359090909090908,49.58636363636364,10.159090909090908,22.797727272727272,68.65681818181818,2.0,2.0,2023,712.015103305785,1565.219416322314,103.20712809917352,0.04,0
Karimnagar,2023-02-02,0.0,16.51875,30.69375,42.25,90.08125,0.0,9.34375,14.175,47.83125,9.34375,23.606250000000003,66.165625,2.0,2.0,2023,678.00796875,1561.9222851562504,87.3056640625,0.04,0
Khammam,2023-02-02,0.0,18.49047619047619,33.25714285714285,39.7047619047619,95.4095238095238,0.0,7.77142857142857,14.766666666666662,55.7047619047619,7.77142857142857,25.87380952380952,67.55714285714285,2.0,2.0,2023,822.5736507936505,1747.960646258503,60.39510204081631,0.04,0
Kumuram Bheem,2023-02-02,0.0,14.78,31.006666666666664,41.66666666666666,81.61333333333333,0.02,10.006666666666666,16.226666666666663,39.946666666666665,9.986666666666666,22.89333333333333,61.64,2.0,2.0,2023,648.2012444444442,1411.1450666666665,99.93324444444444,0.04,0
Mahabubabad,2023-02-02,0.0,16.91875,32.41875,37.675,94.4,0.0,6.35,15.500000000000004,56.72500000000001,6.35,24.668750000000003,66.0375,2.0,2.0,2023,879.2375000000003,1629.062578125,40.3225,0.0,0
Mahabubnagar,2023-02-02,0.0,17.05625,31.575,41.1375,86.2875,0.0,7.525,14.51875,45.14999999999999,7.525,24.315625,63.7125,2.0,2.0,2023,655.5215625,1549.2092578124998,56.62562500000001,0.04,0
Mancherial,2023-02-02,0.0,16.97222222222222,31.90555555555556,38.96111111111111,79.28888888888889,0.0499999999999999,8.38888888888889,14.933333333333335,40.32777777777778,8.338888888888889,24.43888888888889,59.125,2.0,2.0,2023,602.2281481481484,1444.9493055555556,69.95401234567902,0.0,0
Medak,2023-02-02,0.0,15.438095238095238,29.514285714285712,47.44761904761905,94.96190476190476,0.0,14.671428571428573,14.076190476190474,47.51428571428571,14.671428571428573,22.476190476190474,71.20476190476191,2.0,2.0,2023,668.8201360544216,1600.41179138322,215.25081632653064,0.0,0
Medchal-Malkajgiri,2023-02-02,0.0,17.14,30.453333333333333,38.78666666666666,76.86666666666666,0.0133333333333333,18.526666666666664,13.313333333333333,38.08,18.51333333333333,23.796666666666667,57.82666666666666,2.0,2.0,2023,506.9717333333333,1376.081911111111,342.9903555555555,0.04,0
Mulugu,2023-02-02,0.0,16.177777777777777,33.22222222222222,32.3,97.45555555555556,0.0,7.055555555555555,17.044444444444444,65.15555555555557,7.055555555555555,24.7,64.87777777777778,2.0,2.0,2023,1110.5402469135804,1602.4811111111112,49.78086419753086,0.0,0
Nagarkurnool,2023-02-02,0.0,16.86,30.51,43.9,92.69,0.0,12.855,13.650000000000002,48.79,12.855,23.685,68.295,2.0,2.0,2023,665.9835,1617.5670750000002,165.251025,0.0,0
Nalgonda,2023-02-02,0.0,17.60967741935484,31.47741935483871,47.14516129032258,92.96129032258064,0.0,8.403225806451612,13.86774193548387,45.81612903225807,8.403225806451612,24.543548387096774,70.05322580645162,2.0,2.0,2023,635.3662539021852,1719.3547372528617,70.61420395421435,0.0,0
Narayanpet,2023-02-02,0.0,17.099999999999998,32.35454545454545,37.8,80.65454545454546,0.0,7.527272727272727,15.254545454545454,42.85454545454545,7.527272727272727,24.727272727272727,59.227272727272734,2.0,2.0,2023,653.7266115702479,1464.5289256198348,56.6598347107438,0.0,0
Nirmal,2023-02-02,0.0,15.836842105263155,31.789473684210527,42.16315789473684,82.91578947368421,0.2736842105263158,10.657894736842104,15.95263157894737,40.75263157894737,10.384210526315789,23.813157894736843,62.53947368421053,2.0,2.0,2023,650.1117174515236,1489.262361495845,110.67382271468142,0.0,0
Nizamabad,2023-02-02,0.0,16.56896551724138,31.25862068965517,47.5,94.41724137931034,0.0,8.575862068965517,14.68965517241379,46.91724137931034,8.575862068965517,23.91379310344828,70.95862068965516,2.0,2.0,2023,689.1980975029725,1696.889774078478,73.54541022592151,0.0,0
Peddapalli,2023-02-02,0.0,17.964285714285715,33.17857142857143,47.09285714285714,91.92857142857144,0.0,8.878571428571428,15.214285714285715,44.83571428571429,8.878571428571428,25.571428571428573,69.51071428571429,2.0,2.0,2023,682.1433673469388,1777.4882653061225,78.82903061224489,0.0,0
Rajanna Sircilla,2023-02-02,0.0,17.015384615384615,32.12307692307692,47.23076923076923,96.65384615384616,0.0,9.576923076923077,15.107692307692307,49.42307692307693,9.576923076923077,24.56923076923077,71.9423076923077,2.0,2.0,2023,746.6686390532544,1767.5671597633138,91.71745562130177,0.0,0
Rangareddy,2023-02-02,0.0,15.644444444444444,30.07777777777778,42.6925925925926,88.65555555555555,0.0074074074074074,16.818518518518516,14.433333333333335,45.96296296296296,16.81111111111111,22.86111111111111,65.67407407407407,2.0,2.0,2023,663.3987654320987,1501.3823045267488,282.7379835390946,0.0,0
Sangareddy,2023-02-02,0.0,15.207407407407407,29.8962962962963,41.51851851851852,90.83703703703704,0.1851851851851851,11.896296296296295,14.68888888888889,49.31851851851852,11.71111111111111,22.55185185185185,66.17777777777778,2.0,2.0,2023,724.4342386831275,1492.4314403292185,139.3188477366255,0.0,0
Siddipet,2023-02-02,0.0,15.5375,29.8625,43.583333333333336,91.95416666666668,0.0,8.200000000000001,14.325,48.37083333333333,8.200000000000001,22.7,67.76875,2.0,2.0,2023,692.9121875,1538.3506249999998,67.24000000000002,0.0,0
Suryapet,2023-02-02,0.0,18.93478260869565,31.956521739130437,51.5695652173913,95.52608695652174,0.0782608695652174,4.791304347826087,13.02173913043478,43.95652173913044,4.71304347826087,25.445652173913043,73.54782608695652,2.0,2.0,2023,572.390359168242,1871.4724007561435,22.58162570888469,0.0,0
Vikarabad,2023-02-02,0.0,16.05263157894737,30.957894736842107,36.8,83.54736842105264,0.1052631578947368,11.794736842105262,14.905263157894735,46.74736842105264,11.689473684210526,23.50526315789474,60.17368421052632,2.0,2.0,2023,696.7818282548477,1414.3982825484766,137.87426592797783,0.0,0
Wanaparthy,2023-02-02,0.0,18.4,31.88571428571429,44.85714285714285,88.63571428571429,0.0285714285714285,10.842857142857143,13.485714285714288,43.77857142857143,10.814285714285717,25.142857142857142,66.74642857142857,2.0,2.0,2023,590.3853061224492,1678.195918367347,117.25775510204085,0.04,0
Warangal,2023-02-02,0.0,16.484615384615385,31.54615384615384,39.62307692307692,92.08461538461538,0.0,10.615384615384617,15.061538461538458,52.46153846153845,10.615384615384617,24.01538461538461,65.85384615384615,2.0,2.0,2023,790.1514792899405,1581.505443786982,112.68639053254437,0.04,0
Yadadri Bhuvanagiri,2023-02-02,0.0,16.429411764705883,31.28235294117647,45.09411764705882,92.75882352941176,0.0,7.48235294117647,14.852941176470589,47.66470588235295,7.48235294117647,23.855882352941176,68.9264705882353,2.0,2.0,2023,707.9610726643599,1644.3017733564016,55.985605536332166,0.0,0
Adilabad,2023-02-03,0.0,9.81111111111111,30.827777777777776,24.544444444444444,73.71111111111111,0.1333333333333333,7.911111111111111,21.016666666666666,49.16666666666666,7.777777777777778,20.319444444444443,49.12777777777778,2.0,3.0,2023,1033.3194444444443,998.249151234568,61.53086419753087,0.0,0
Bhadradri Kothagudem,2023-02-03,0.0,15.195652173913045,33.51304347826087,31.869565217391305,90.4391304347826,0.0,7.708695652173914,18.317391304347822,58.56956521739129,7.708695652173914,24.35434782608696,61.15434782608695,2.0,3.0,2023,1072.841644612476,1489.3742580340263,59.423988657845,0.0,0
Hanumakonda,2023-02-03,0.0,14.064285714285717,31.514285714285712,26.4,75.21428571428571,0.0,7.25,17.449999999999996,48.8142857142857,7.25,22.789285714285715,50.80714285714286,2.0,3.0,2023,851.8092857142854,1157.8584948979592,52.5625,0.0,0
Hyderabad,2023-02-03,0.0,17.1375,30.85,27.5125,59.16875,0.0,15.0375,13.712500000000002,31.656250000000004,15.0375,23.99375,43.340625,2.0,3.0,2023,434.08632812500014,1039.90412109375,226.12640625,0.04,0
Jagtial,2023-02-03,0.0,12.55,32.888888888888886,20.08888888888889,91.27222222222224,0.0,6.616666666666666,20.338888888888885,71.18333333333334,6.616666666666666,22.71944444444444,55.68055555555556,2.0,3.0,2023,1447.789907407407,1265.0312885802468,43.78027777777777,0.0,0
Jangaon,2023-02-03,0.0,13.466666666666669,30.71666666666667,29.75833333333333,78.05833333333334,0.0,11.983333333333334,17.25,48.30000000000001,11.983333333333334,22.09166666666667,53.90833333333333,2.0,3.0,2023,833.1750000000002,1190.9249305555556,143.6002777777778,0.04,0
Jayashankar,2023-02-03,0.0,12.890909090909092,32.56363636363636,25.71818181818181,88.7090909090909,0.0,7.827272727272727,19.672727272727272,62.990909090909085,7.827272727272727,22.727272727272727,57.21363636363636,2.0,3.0,2023,1239.2029752066114,1300.309917355372,61.26619834710744,0.04,0
Jogulamba Gadwal,2023-02-03,0.0,15.791666666666666,31.90833333333333,33.80833333333333,89.23333333333333,0.0,11.333333333333334,16.116666666666667,55.425,11.333333333333334,23.85,61.52083333333333,2.0,3.0,2023,893.2662500000001,1467.2718749999997,128.44444444444446,0.0,0
Kamareddy,2023-02-03,0.0,12.80909090909091,30.072727272727278,30.29090909090909,91.12727272727273,0.0681818181818181,8.663636363636364,17.263636363636365,60.83636363636364,8.595454545454546,21.44090909090909,60.7090909090909,2.0,3.0,2023,1050.2568595041323,1301.6580991735536,74.46789256198348,0.04,0
Karimnagar,2023-02-03,0.0,13.43125,30.95625,24.4625,84.2125,0.0,7.975,17.525,59.75000000000001,7.975,22.19375,54.337500000000006,2.0,3.0,2023,1047.11875,1205.9528906250002,63.600625,0.04,0
Khammam,2023-02-03,0.0,17.83809523809524,33.53809523809524,35.50476190476191,93.77619047619048,0.0,7.480952380952381,15.7,58.27142857142857,7.480952380952381,25.68809523809524,64.64047619047619,2.0,3.0,2023,914.8614285714284,1660.49070861678,55.9646485260771,0.04,0
Kumuram Bheem,2023-02-03,0.0,10.766666666666667,31.25333333333333,18.55333333333333,76.70666666666666,0.04,10.026666666666667,20.486666666666665,58.15333333333333,9.986666666666668,21.01,47.63,2.0,3.0,2023,1191.3679555555557,1000.7063,100.1329777777778,0.04,0
Mahabubabad,2023-02-03,0.0,15.05,32.5375,31.3875,83.46875,0.01875,7.7,17.4875,52.08125,7.68125,23.793750000000003,57.428125,2.0,3.0,2023,910.770859375,1366.4304492187505,59.145625,0.0,0
Mahabubnagar,2023-02-03,0.0,14.89375,31.71875,33.8375,71.825,0.0,7.45625,16.825,37.9875,7.45625,23.30625,52.83125,2.0,3.0,2023,639.1396875,1231.2983203124998,55.5956640625,0.04,0
Mancherial,2023-02-03,0.0,13.305555555555555,32.11666666666667,19.22222222222222,70.80000000000001,0.0,8.844444444444445,18.81111111111111,51.57777777777779,8.844444444444445,22.711111111111112,45.01111111111112,2.0,3.0,2023,970.2353086419756,1022.2523456790126,78.2241975308642,0.0,0
Medak,2023-02-03,0.0,12.752380952380951,29.614285714285717,32.72857142857143,94.66190476190476,0.0,12.390476190476187,16.86190476190476,61.93333333333334,12.390476190476187,21.183333333333334,63.695238095238096,2.0,3.0,2023,1044.313968253968,1349.2774603174605,153.52390022675735,0.0,0
Medchal-Malkajgiri,2023-02-03,0.0,14.526666666666667,30.986666666666668,26.92,60.96666666666667,0.0,12.36,16.46,34.04666666666667,12.36,22.756666666666668,43.943333333333335,2.0,3.0,2023,560.4081333333334,1000.003788888889,152.76960000000005,0.04,0
Mulugu,2023-02-03,0.0,12.411111111111111,33.03333333333333,22.822222222222223,91.04444444444444,0.0,8.0,20.62222222222222,68.22222222222221,8.0,22.72222222222222,56.93333333333333,2.0,3.0,2023,1406.8938271604934,1293.6518518518517,64.0,0.0,0
Nagarkurnool,2023-02-03,0.0,15.305,30.79,39.12,76.82000000000001,0.02,11.605,15.484999999999998,37.70000000000001,11.585,23.0475,57.97,2.0,3.0,2023,583.7845000000001,1336.063575,134.443925,0.0,0
Nalgonda,2023-02-03,0.0,16.25161290322581,31.81935483870968,40.641935483870974,84.09677419354838,0.0387096774193548,6.645161290322581,15.56774193548387,43.45483870967741,6.606451612903226,24.035483870967745,62.36935483870968,2.0,3.0,2023,676.4937148803328,1499.0776222684706,43.9009365244537,0.0,0
Narayanpet,2023-02-03,0.0,15.536363636363635,32.163636363636364,30.7,67.68181818181819,0.0,8.218181818181819,16.627272727272725,36.98181818181818,8.218181818181819,23.85,49.190909090909095,2.0,3.0,2023,614.9067768595041,1173.203181818182,67.53851239669423,0.0,0
Nirmal,2023-02-03,0.0,12.505263157894737,32.38947368421052,23.989473684210527,81.1421052631579,0.0,7.742105263157894,19.884210526315783,57.15263157894738,7.742105263157894,22.44736842105263,52.56578947368421,2.0,3.0,2023,1136.4349584487534,1179.9636426592797,59.94019390581717,0.0,0
Nizamabad,2023-02-03,0.0,13.617241379310345,32.0,31.05862068965517,94.22413793103448,0.0,7.272413793103448,18.382758620689657,63.165517241379305,7.272413793103448,22.80862068965517,62.64137931034482,2.0,3.0,2023,1161.156456599287,1428.7634601664683,52.88800237812128,0.0,0
Peddapalli,2023-02-03,0.0,14.94285714285714,33.24285714285714,27.821428571428573,85.10714285714286,0.0,7.392857142857143,18.3,57.28571428571429,7.392857142857143,24.09285714285714,56.46428571428572,2.0,3.0,2023,1048.3285714285714,1360.385969387755,54.654336734693885,0.0,0
Rajanna Sircilla,2023-02-03,0.0,13.638461538461538,32.51538461538461,31.13076923076923,94.02307692307691,0.0,7.938461538461539,18.876923076923077,62.89230769230768,7.938461538461539,23.076923076923077,62.57692307692307,2.0,3.0,2023,1187.2132544378694,1444.082840236686,63.01917159763314,0.0,0
Rangareddy,2023-02-03,0.0,13.096296296296297,30.46666666666667,32.303703703703704,72.26666666666667,0.0,15.318518518518518,17.370370370370374,39.96296296296296,15.318518518518518,21.78148148148148,52.28518518518519,2.0,3.0,2023,694.1714677640605,1138.848792866941,234.6570096021948,0.0,0
Sangareddy,2023-02-03,0.0,12.588888888888889,30.288888888888888,29.114814814814817,82.82592592592593,0.0481481481481481,10.633333333333336,17.7,53.71111111111111,10.585185185185187,21.43888888888889,55.970370370370375,2.0,3.0,2023,950.6866666666666,1199.9425514403297,112.55580246913584,0.0,0
Siddipet,2023-02-03,0.0,12.783333333333331,30.258333333333336,28.120833333333334,85.24583333333334,0.0,8.483333333333333,17.475,57.125,8.483333333333333,21.520833333333336,56.68333333333334,2.0,3.0,2023,998.259375,1219.8725694444447,71.96694444444444,0.0,0
Suryapet,2023-02-03,0.0,18.06086956521739,32.28695652173913,44.23913043478261,88.52608695652174,0.1826086956521738,6.639130434782608,14.226086956521735,44.28695652173913,6.456521739130434,25.173913043478255,66.38260869565218,2.0,3.0,2023,630.0300945179583,1671.1100189035917,42.8656899810964,0.0,0
Vikarabad,2023-02-03,0.0,13.836842105263155,31.484210526315792,26.336842105263155,67.67894736842106,0.1105263157894737,8.647368421052633,17.647368421052633,41.342105263157904,8.53684210526316,22.660526315789475,47.00789473684211,2.0,3.0,2023,729.5793628808866,1065.2236357340723,73.82121883656512,0.0,0
Wanaparthy,2023-02-03,0.0,17.1,31.835714285714285,37.66428571428571,76.98571428571428,0.0285714285714285,9.507142857142856,14.735714285714284,39.32142857142857,9.478571428571428,24.46785714285714,57.325,2.0,3.0,2023,579.4293367346938,1402.6199107142857,90.1141326530612,0.04,0
Warangal,2023-02-03,0.0,13.453846153846154,31.50769230769231,28.50769230769231,83.96153846153847,0.0,10.653846153846152,18.053846153846155,55.45384615384616,10.653846153846152,22.480769230769237,56.23461538461539,2.0,3.0,2023,1001.1552071005918,1264.1974112426035,113.50443786982248,0.04,0
Yadadri Bhuvanagiri,2023-02-03,0.0,13.958823529411765,31.44117647058824,33.63529411764706,80.9470588235294,0.0,8.741176470588234,17.482352941176472,47.31176470588235,8.741176470588234,22.7,57.29117647058823,2.0,3.0,2023,827.1209688581315,1300.5097058823526,76.40816608996538,0.0,0
Adilabad,2023-02-04,0.0,12.177777777777775,31.39444444444445,24.105555555555554,75.78333333333335,0.0,7.48888888888889,19.21666666666667,51.67777777777779,7.48888888888889,21.78611111111111,49.94444444444445,2.0,4.0,2023,993.07462962963,1088.0952160493828,56.08345679012347,0.0,0
Bhadradri Kothagudem,2023-02-04,0.0,15.343478260869563,33.08695652173913,24.20434782608696,94.2608695652174,0.117391304347826,5.78695652173913,17.74347826086957,70.05652173913043,5.669565217391304,24.21521739130435,59.232608695652175,2.0,4.0,2023,1243.046370510397,1434.3304962192817,32.809527410207934,0.0,0
Hanumakonda,2023-02-04,0.0,15.44285714285714,31.37142857142857,24.685714285714283,89.17142857142858,0.0,6.507142857142858,15.928571428571429,64.4857142857143,6.507142857142858,23.40714285714285,56.92857142857143,2.0,4.0,2023,1027.1653061224492,1332.5352040816326,42.34290816326532,0.0,0
Hyderabad,2023-02-04,0.0,17.725,31.25625,16.20625,66.43125,0.0,20.375,13.53125,50.22500000000001,20.375,24.490625,41.31875,2.0,4.0,2023,679.6070312500001,1011.92201171875,415.140625,0.04,0
Jagtial,2023-02-04,0.0,14.27777777777778,32.45,21.03333333333333,93.6,0.0,4.544444444444444,18.172222222222224,72.56666666666666,4.544444444444444,23.36388888888889,57.31666666666666,2.0,4.0,2023,1318.6975925925926,1339.1402314814816,20.651975308641973,0.0,0
Jangaon,2023-02-04,0.0,14.583333333333334,30.866666666666664,23.241666666666664,88.75,0.0,9.866666666666667,16.28333333333333,65.50833333333334,9.866666666666667,22.725,55.99583333333333,2.0,4.0,2023,1066.6940277777778,1272.5053124999995,97.35111111111112,0.04,0
Jayashankar,2023-02-04,0.0,13.5,32.82727272727273,24.472727272727276,93.74545454545456,0.0,5.881818181818182,19.327272727272728,69.27272727272728,5.881818181818182,23.163636363636364,59.10909090909091,2.0,4.0,2023,1338.8528925619837,1369.181487603306,34.59578512396694,0.04,0
Jogulamba Gadwal,2023-02-04,0.0,16.616666666666667,31.133333333333336,32.93333333333333,84.7,0.0,10.375,14.51666666666667,51.76666666666667,10.375,23.875,58.81666666666666,2.0,4.0,2023,751.4794444444447,1404.2479166666665,107.640625,0.0,0
Kamareddy,2023-02-04,0.0,13.022727272727272,29.7,23.15909090909091,92.16818181818182,0.0,7.736363636363635,16.677272727272726,69.00909090909092,7.736363636363635,21.361363636363635,57.66363636363637,2.0,4.0,2023,1150.883429752066,1231.7739049586776,59.851322314049575,0.04,0
Karimnagar,2023-02-04,0.0,14.94375,30.9375,24.61875,89.61875,0.0,6.9625,15.99375,65.0,6.9625,22.940625,57.118750000000006,2.0,4.0,2023,1039.59375,1310.3398242187502,48.47640625,0.04,0
Khammam,2023-02-04,0.0,17.871428571428574,33.29047619047619,31.67142857142857,97.82380952380952,0.0,5.785714285714286,15.419047619047618,66.15238095238095,5.785714285714286,25.580952380952382,64.74761904761905,2.0,4.0,2023,1020.0067120181404,1656.3057596371884,33.474489795918366,0.04,0
Kumuram Bheem,2023-02-04,0.0,12.473333333333333,31.806666666666665,22.126666666666665,79.67333333333333,0.04,6.586666666666667,19.33333333333333,57.54666666666667,6.546666666666667,22.14,50.9,2.0,4.0,2023,1112.5688888888888,1126.926,43.12071111111111,0.04,0
Mahabubabad,2023-02-04,0.0,15.1375,32.775,23.3375,93.875,0.0,6.225,17.6375,70.5375,6.225,23.95625,58.60625,2.0,4.0,2023,1244.10515625,1403.9859765625,38.75062499999999,0.0,0
Mahabubnagar,2023-02-04,0.0,14.70625,31.775,24.48125,84.125,0.0,7.31875,17.068749999999998,59.64375,7.31875,23.240625,54.303125,2.0,4.0,2023,1018.0442578124998,1262.0385644531252,53.56410156249999,0.04,0
Mancherial,2023-02-04,0.0,13.594444444444443,32.20555555555556,20.666666666666668,84.03888888888889,0.0,6.699999999999999,18.611111111111114,63.37222222222222,6.699999999999999,22.9,52.35277777777778,2.0,4.0,2023,1179.4274691358023,1198.878611111111,44.88999999999999,0.0,0
Medak,2023-02-04,0.0,13.819047619047618,30.423809523809524,21.84285714285714,90.17142857142858,0.0,7.3047619047619055,16.604761904761908,68.32857142857144,7.3047619047619055,22.12142857142857,56.00714285714286,2.0,4.0,2023,1134.5796598639458,1238.9580102040816,53.35954648526078,0.0,0
Medchal-Malkajgiri,2023-02-04,0.0,15.526666666666667,31.466666666666665,17.846666666666668,68.18666666666667,0.0,6.48,15.939999999999998,50.34,6.48,23.496666666666663,43.016666666666666,2.0,4.0,2023,802.4196,1010.7482777777776,41.99040000000001,0.04,0
Mulugu,2023-02-04,0.0,12.588888888888889,32.74444444444444,22.62222222222222,96.74444444444444,0.0,13.855555555555556,20.15555555555555,74.12222222222223,13.855555555555556,22.666666666666664,59.68333333333334,2.0,4.0,2023,1493.9745679012344,1352.822222222222,191.97641975308645,0.0,0
Nagarkurnool,2023-02-04,0.0,15.345,30.285000000000004,30.095,82.19,0.0,10.08,14.940000000000005,52.095,10.08,22.815,56.1425,2.0,4.0,2023,778.2993000000002,1280.8911375,101.6064,0.0,0
Nalgonda,2023-02-04,0.0,16.096774193548388,31.748387096774195,27.43548387096774,88.20645161290322,0.0193548387096774,6.306451612903226,15.651612903225807,60.77096774193548,6.287096774193548,23.92258064516129,57.82096774193548,2.0,4.0,2023,951.1636628511966,1383.226763787721,39.64927159209157,0.0,0
Narayanpet,2023-02-04,0.0,16.318181818181817,32.72727272727273,25.463636363636365,76.66363636363637,0.0,7.636363636363637,16.40909090909091,51.2,7.636363636363637,24.522727272727277,51.06363636363637,2.0,4.0,2023,840.1454545454546,1252.2196280991736,58.31404958677687,0.0,0
